id,student_id,date,type,reason,description,amount,balance_after,ref_lesson_id,ref_homework_id,ref_item
11563,80,2026-06-05,earn,attendance,Darsga o'z vaqtida keldi,10,877,564,,
11564,80,2026-06-07,earn,homework,Uy vazifasi (71 ball),21,898,,519,
11565,80,2026-06-08,earn,attendance,Darsga o'z vaqtida keldi,10,908,565,,
11566,80,2026-06-13,earn,homework,Uy vazifasi (60 ball),7,915,,520,
11567,80,2026-06-10,earn,attendance,Darsga o'z vaqtida keldi,10,925,566,,
11568,80,2026-06-12,earn,attendance,Darsga o'z vaqtida keldi,10,935,567,,
11569,80,2026-06-18,earn,homework,Uy vazifasi (45 ball),5,940,,521,
11570,80,2026-06-15,earn,attendance,Darsga o'z vaqtida keldi,10,950,568,,
11571,80,2026-06-19,earn,homework,Uy vazifasi (80 ball),16,966,,522,
11572,80,2026-06-17,earn,attendance,Darsga o'z vaqtida keldi,10,976,569,,
11573,80,2026-06-20,earn,homework,Uy vazifasi (71 ball),14,990,,523,
11574,80,2026-06-19,earn,attendance,Darsga o'z vaqtida keldi,10,1000,570,,
11575,80,2026-06-23,earn,homework,Uy vazifasi (57 ball),6,1006,,524,
11576,80,2026-06-22,earn,attendance,Darsga o'z vaqtida keldi,10,1016,571,,
11577,80,2026-06-26,earn,homework,Uy vazifasi (77 ball),15,1031,,525,
11578,80,2026-06-22,earn,activity,Darsdagi faollik / to'g'ri javob,10,1041,571,,
11579,80,2026-06-24,earn,attendance,Darsga o'z vaqtida keldi,10,1051,572,,
11580,80,2026-06-24,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,1101,572,,
11581,80,2026-06-26,earn,homework,Uy vazifasi (73 ball),21,1122,,526,
11582,80,2026-06-26,earn,attendance,Darsga o'z vaqtida keldi,10,1132,573,,
11583,80,2026-06-28,earn,homework,Uy vazifasi (88 ball),13,1145,,527,
11584,80,2026-06-29,earn,attendance,Darsga o'z vaqtida keldi,10,1155,574,,
11585,80,2026-07-01,earn,attendance,Darsga o'z vaqtida keldi,10,1165,575,,
11586,80,2026-07-06,earn,homework,Uy vazifasi (75 ball),9,1174,,529,
11587,80,2026-07-03,earn,attendance_late,Kechikdi (21 daq),4,1178,576,,
11588,80,2026-07-08,earn,homework,Uy vazifasi (54 ball),4,1182,,530,
11589,80,2026-07-03,earn,activity,Darsdagi faollik / to'g'ri javob,15,1197,576,,
11590,80,2026-07-06,earn,attendance,Darsga o'z vaqtida keldi,10,1207,577,,
11591,80,2026-07-08,earn,homework,Uy vazifasi (74 ball),22,1229,,531,
11592,80,2026-07-08,earn,attendance,Darsga o'z vaqtida keldi,10,1239,578,,
11593,80,2026-07-08,earn,activity,Darsdagi faollik / to'g'ri javob,10,1249,578,,
11594,80,2026-07-10,earn,attendance,Darsga o'z vaqtida keldi,10,1259,579,,
11595,80,2026-07-11,earn,homework,Uy vazifasi (64 ball),12,1271,,532,
11596,80,2026-07-10,earn,activity,Darsdagi faollik / to'g'ri javob,15,1286,579,,
11597,80,2026-07-13,earn,attendance,Darsga o'z vaqtida keldi,10,1296,580,,
11598,80,2026-07-14,earn,homework,Uy vazifasi (69 ball),17,1313,,533,
11599,80,2026-07-13,earn,activity,Darsdagi faollik / to'g'ri javob,5,1318,580,,
11600,80,2026-07-15,earn,attendance,Darsga o'z vaqtida keldi,10,1328,581,,
11601,80,2026-07-17,earn,homework,Uy vazifasi (55 ball),8,1336,,534,
11602,80,2026-07-17,earn,attendance,Darsga o'z vaqtida keldi,10,1346,582,,
11603,80,2026-07-18,earn,homework,Uy vazifasi (68 ball),13,1359,,535,
11604,80,2026-07-20,earn,attendance,Darsga o'z vaqtida keldi,10,1369,583,,
11605,80,2026-07-26,earn,homework,Uy vazifasi (56 ball),6,1375,,536,
11606,80,2026-07-20,earn,activity,Darsdagi faollik / to'g'ri javob,5,1380,583,,
11607,80,2026-07-23,earn,homework,Uy vazifasi (73 ball),14,1394,,537,
11608,80,2026-07-24,earn,attendance,Darsga o'z vaqtida keldi,10,1404,585,,
11609,80,2026-07-25,earn,homework,Uy vazifasi (50 ball),7,1411,,538,
11610,80,2026-07-27,earn,attendance,Darsga o'z vaqtida keldi,10,1421,586,,
11611,80,2026-07-31,earn,homework,Uy vazifasi (61 ball),12,1433,,539,
11612,80,2026-07-29,earn,attendance,Darsga o'z vaqtida keldi,10,1443,587,,
11613,80,2026-07-31,earn,homework,Uy vazifasi (68 ball),13,1456,,540,
11614,80,2026-07-31,earn,attendance,Darsga o'z vaqtida keldi,10,1466,588,,
11615,80,2026-08-02,earn,homework,Uy vazifasi (73 ball),14,1480,,541,
11616,80,2026-07-31,earn,activity,Darsdagi faollik / to'g'ri javob,5,1485,588,,
11617,80,2026-03-20,earn,makeup_completed,Qoldirilgan darsni yopdi: Kutubxonalar (pip),10,1495,529,,
11618,80,2026-04-01,earn,makeup_completed,Qoldirilgan darsni yopdi: Loyiha himoyasi,10,1505,535,,
11619,80,2026-05-07,earn,makeup_completed,Qoldirilgan darsni yopdi: Telegram bot,10,1515,548,,
11620,80,2026-05-17,earn,makeup_completed,Qoldirilgan darsni yopdi: O'zgaruvchilar,10,1525,554,,
11621,80,2026-06-05,earn,makeup_completed,Qoldirilgan darsni yopdi: Modullar,10,1535,562,,
11622,81,2026-02-16,earn,attendance,Darsga o'z vaqtida keldi,10,10,519,,
11623,81,2026-02-18,earn,homework,Uy vazifasi (53 ball),7,17,,477,
11624,81,2026-02-18,penalty,absent_unexcused,Sababsiz qoldirdi,-5,12,520,,
11625,81,2026-02-20,earn,attendance,Darsga o'z vaqtida keldi,10,22,521,,
11626,81,2026-02-25,earn,homework,Uy vazifasi (37 ball),4,26,,479,
11627,81,2026-02-23,earn,attendance,Darsga o'z vaqtida keldi,10,36,522,,
11628,81,2026-02-25,earn,attendance,Darsga o'z vaqtida keldi,10,46,523,,
11629,81,2026-02-26,earn,homework,Uy vazifasi (54 ball),10,56,,481,
11630,81,2026-02-27,earn,attendance,Darsga o'z vaqtida keldi,10,66,524,,
11631,81,2026-03-02,earn,homework,Uy vazifasi (49 ball),7,73,,482,
11632,81,2026-03-02,earn,attendance_late,Kechikdi (20 daq),4,77,525,,
11633,81,2026-03-04,earn,attendance,Darsga o'z vaqtida keldi,10,87,526,,
11634,81,2026-03-11,earn,homework,Uy vazifasi (45 ball),4,91,,484,
11635,81,2026-03-06,earn,attendance_late,Kechikdi (9 daq),4,95,527,,
11636,81,2026-03-13,earn,homework,Uy vazifasi (35 ball),4,99,,485,
11637,81,2026-03-11,earn,attendance,Darsga o'z vaqtida keldi,10,109,529,,
11638,81,2026-03-12,earn,homework,Uy vazifasi (64 ball),19,128,,487,
11639,81,2026-03-13,earn,attendance,Darsga o'z vaqtida keldi,10,138,530,,
11640,81,2026-03-16,earn,attendance_late,Kechikdi (10 daq),4,142,531,,
11641,81,2026-03-23,earn,homework,Uy vazifasi (42 ball),5,147,,488,
11642,81,2026-03-16,earn,activity,Darsdagi faollik / to'g'ri javob,5,152,531,,
11643,81,2026-03-21,earn,homework,Uy vazifasi (46 ball),9,161,,489,
11644,81,2026-03-25,earn,attendance_late,Kechikdi (17 daq),4,165,533,,
11645,81,2026-03-27,earn,attendance,Darsga o'z vaqtida keldi,10,175,534,,
11646,81,2026-03-30,earn,attendance_late,Kechikdi (19 daq),4,179,535,,
11647,81,2026-04-01,earn,attendance,Darsga o'z vaqtida keldi,10,189,536,,
11648,81,2026-04-06,earn,homework,Uy vazifasi (37 ball),4,193,,493,
11649,81,2026-04-03,earn,attendance,Darsga o'z vaqtida keldi,10,203,537,,
11650,81,2026-04-07,earn,homework,Uy vazifasi (56 ball),10,213,,494,
11651,81,2026-04-06,earn,attendance,Darsga o'z vaqtida keldi,10,223,538,,
11652,81,2026-04-08,earn,attendance,Darsga o'z vaqtida keldi,10,233,539,,
11653,81,2026-04-09,earn,homework,Uy vazifasi (84 ball),21,254,,496,
11654,81,2026-04-13,earn,attendance_late,Kechikdi (15 daq),4,258,541,,
11655,81,2026-04-13,earn,activity,Darsdagi faollik / to'g'ri javob,5,263,541,,
11656,81,2026-04-15,earn,attendance,Darsga o'z vaqtida keldi,10,273,542,,
11657,81,2026-04-17,earn,attendance,Darsga o'z vaqtida keldi,10,283,543,,
11658,81,2026-04-20,penalty,absent_unexcused,Sababsiz qoldirdi,-5,278,544,,
11659,81,2026-04-22,earn,attendance,Darsga o'z vaqtida keldi,10,288,545,,
11660,81,2026-04-29,earn,homework,Uy vazifasi (42 ball),6,294,,501,
11661,81,2026-04-24,earn,attendance,Darsga o'z vaqtida keldi,10,304,546,,
11662,81,2026-04-29,earn,homework,Uy vazifasi (40 ball),4,308,,502,
11663,81,2026-04-27,earn,attendance,Darsga o'z vaqtida keldi,10,318,547,,
11664,81,2026-05-01,earn,homework,Uy vazifasi (46 ball),8,326,,503,
11665,81,2026-05-02,earn,homework,Uy vazifasi (56 ball),14,340,,504,
11666,81,2026-05-01,penalty,absent_unexcused,Sababsiz qoldirdi,-5,335,549,,
11667,81,2026-05-06,earn,attendance,Darsga o'z vaqtida keldi,10,345,551,,
11668,81,2026-05-12,earn,homework,Uy vazifasi (38 ball),3,348,,507,
11669,81,2026-05-08,earn,attendance,Darsga o'z vaqtida keldi,10,358,552,,
11670,81,2026-05-17,earn,homework,Uy vazifasi (35 ball),6,364,,508,
11671,81,2026-05-11,earn,attendance,Darsga o'z vaqtida keldi,10,374,553,,
11672,81,2026-05-15,earn,homework,Uy vazifasi (72 ball),21,395,,509,
11673,81,2026-05-11,earn,activity,Darsdagi faollik / to'g'ri javob,10,405,553,,
11674,81,2026-05-13,earn,attendance,Darsga o'z vaqtida keldi,10,415,554,,
11675,81,2026-05-15,earn,attendance_late,Kechikdi (15 daq),4,419,555,,
11676,81,2026-05-18,earn,attendance_late,Kechikdi (12 daq),4,423,556,,
11677,81,2026-05-18,earn,homework,Uy vazifasi (45 ball),9,432,,511,
11678,81,2026-05-20,earn,attendance,Darsga o'z vaqtida keldi,10,442,557,,
11679,81,2026-05-20,earn,activity,Darsdagi faollik / to'g'ri javob,5,447,557,,
11680,81,2026-05-22,earn,attendance,Darsga o'z vaqtida keldi,10,457,558,,
11681,81,2026-05-23,earn,homework,Uy vazifasi (64 ball),19,476,,513,
11682,81,2026-05-22,spend,shop,Sotib oldi: Akademiya futbolkasi,-450,26,,,Akademiya futbolkasi
11683,81,2026-05-25,earn,attendance,Darsga o'z vaqtida keldi,10,36,559,,
11684,81,2026-06-02,earn,homework,Uy vazifasi (51 ball),9,45,,514,
11685,81,2026-05-25,earn,activity,Darsdagi faollik / to'g'ri javob,5,50,559,,
11686,81,2026-05-27,earn,attendance_late,Kechikdi (18 daq),4,54,560,,
11687,81,2026-05-29,penalty,absent_unexcused,Sababsiz qoldirdi,-5,49,561,,
11688,81,2026-06-03,earn,attendance_late,Kechikdi (21 daq),4,53,563,,
11689,81,2026-06-05,earn,attendance,Darsga o'z vaqtida keldi,10,63,564,,
11690,81,2026-06-08,earn,attendance,Darsga o'z vaqtida keldi,10,73,565,,
11691,81,2026-06-10,earn,attendance_late,Kechikdi (10 daq),4,77,566,,
11692,81,2026-06-12,penalty,absent_unexcused,Sababsiz qoldirdi,-5,72,567,,
11693,81,2026-06-15,earn,attendance,Darsga o'z vaqtida keldi,10,82,568,,
11694,81,2026-06-19,earn,homework,Uy vazifasi (68 ball),13,95,,523,
11695,81,2026-06-19,earn,attendance,Darsga o'z vaqtida keldi,10,105,570,,
11696,81,2026-06-22,earn,attendance,Darsga o'z vaqtida keldi,10,115,571,,
11697,81,2026-06-24,earn,attendance,Darsga o'z vaqtida keldi,10,125,572,,
11698,81,2026-06-27,earn,homework,Uy vazifasi (48 ball),8,133,,526,
11699,81,2026-06-24,earn,activity,Darsdagi faollik / to'g'ri javob,10,143,572,,
11700,81,2026-06-26,earn,attendance,Darsga o'z vaqtida keldi,10,153,573,,
11701,81,2026-06-26,earn,activity,Darsdagi faollik / to'g'ri javob,15,168,573,,
11702,81,2026-06-29,earn,attendance_late,Kechikdi (8 daq),4,172,574,,
11703,81,2026-07-08,earn,homework,Uy vazifasi (42 ball),5,177,,529,
11704,81,2026-07-10,earn,homework,Uy vazifasi (45 ball),4,181,,530,
11705,81,2026-07-06,earn,attendance,Darsga o'z vaqtida keldi,10,191,577,,
11706,81,2026-07-10,earn,attendance,Darsga o'z vaqtida keldi,10,201,579,,
11707,81,2026-07-12,earn,homework,Uy vazifasi (79 ball),15,216,,532,
11708,81,2026-07-13,earn,attendance,Darsga o'z vaqtida keldi,10,226,580,,
11709,81,2026-07-15,earn,attendance,Darsga o'z vaqtida keldi,10,236,581,,
11710,81,2026-07-15,earn,homework,Uy vazifasi (62 ball),9,245,,534,
11711,81,2026-07-17,earn,attendance,Darsga o'z vaqtida keldi,10,255,582,,
11712,81,2026-07-20,earn,attendance,Darsga o'z vaqtida keldi,10,265,583,,
11713,81,2026-07-22,earn,attendance_late,Kechikdi (24 daq),4,269,584,,
11714,81,2026-07-24,earn,attendance,Darsga o'z vaqtida keldi,10,279,585,,
11715,81,2026-07-27,earn,attendance,Darsga o'z vaqtida keldi,10,289,586,,
11716,81,2026-07-29,earn,homework,Uy vazifasi (53 ball),10,299,,539,
11717,81,2026-07-29,earn,attendance,Darsga o'z vaqtida keldi,10,309,587,,
11718,81,2026-08-01,earn,homework,Uy vazifasi (50 ball),10,319,,540,
11719,81,2026-07-31,earn,attendance,Darsga o'z vaqtida keldi,10,329,588,,
11720,81,2026-02-26,earn,makeup_completed,Qoldirilgan darsni yopdi: O'zgaruvchilar,10,339,520,,
11721,81,2026-04-29,earn,makeup_completed,Qoldirilgan darsni yopdi: OOP asoslari,10,349,544,,
11722,81,2026-06-03,earn,makeup_completed,Qoldirilgan darsni yopdi: Modullar,10,359,562,,
11723,82,2026-02-18,earn,homework,Uy vazifasi (91 ball),13,13,,477,
11724,82,2026-02-18,earn,attendance,Darsga o'z vaqtida keldi,10,23,520,,
11725,82,2026-02-19,earn,homework,Uy vazifasi (96 ball),19,42,,478,
11726,82,2026-02-19,earn,excellent_work,A'lo bajarilgan ish,25,67,,478,
11727,82,2026-02-18,earn,activity,Darsdagi faollik / to'g'ri javob,5,72,520,,
11728,82,2026-02-20,penalty,absent_unexcused,Sababsiz qoldirdi,-5,67,521,,
11729,82,2026-02-23,earn,attendance,Darsga o'z vaqtida keldi,10,77,522,,
11730,82,2026-02-24,earn,homework,Uy vazifasi (82 ball),16,93,,480,
11731,82,2026-02-23,earn,activity,Darsdagi faollik / to'g'ri javob,5,98,522,,
11732,82,2026-02-25,earn,attendance,Darsga o'z vaqtida keldi,10,108,523,,
11733,82,2026-02-27,earn,homework,Uy vazifasi (74 ball),14,122,,481,
11734,82,2026-03-01,earn,homework,Uy vazifasi (81 ball),12,134,,482,
11735,82,2026-03-02,earn,attendance,Darsga o'z vaqtida keldi,10,144,525,,
11736,82,2026-03-03,earn,homework,Uy vazifasi (83 ball),20,164,,483,
11737,82,2026-03-04,earn,attendance,Darsga o'z vaqtida keldi,10,174,526,,
11738,82,2026-03-08,earn,homework,Uy vazifasi (72 ball),10,184,,484,
11739,82,2026-03-06,earn,attendance,Darsga o'z vaqtida keldi,10,194,527,,
11740,82,2026-03-07,earn,homework,Uy vazifasi (74 ball),14,208,,485,
11741,82,2026-03-06,earn,activity,Darsdagi faollik / to'g'ri javob,5,213,527,,
11742,82,2026-03-09,penalty,absent_unexcused,Sababsiz qoldirdi,-5,208,528,,
11743,82,2026-03-11,earn,attendance,Darsga o'z vaqtida keldi,10,218,529,,
11744,82,2026-03-13,earn,homework,Uy vazifasi (81 ball),24,242,,487,
11745,82,2026-03-13,earn,attendance,Darsga o'z vaqtida keldi,10,252,530,,
11746,82,2026-03-13,earn,activity,Darsdagi faollik / to'g'ri javob,10,262,530,,
11747,82,2026-03-16,earn,attendance,Darsga o'z vaqtida keldi,10,272,531,,
11748,82,2026-03-17,earn,homework,Uy vazifasi (84 ball),16,288,,488,
11749,82,2026-03-16,earn,activity,Darsdagi faollik / to'g'ri javob,5,293,531,,
11750,82,2026-03-18,earn,attendance,Darsga o'z vaqtida keldi,10,303,532,,
11751,82,2026-03-19,earn,homework,Uy vazifasi (82 ball),16,319,,489,
11752,82,2026-03-25,earn,attendance,Darsga o'z vaqtida keldi,10,329,533,,
11753,82,2026-03-28,earn,homework,Uy vazifasi (79 ball),15,344,,490,
11754,82,2026-03-27,earn,attendance,Darsga o'z vaqtida keldi,10,354,534,,
11755,82,2026-03-28,earn,homework,Uy vazifasi (74 ball),14,368,,491,
11756,82,2026-03-30,earn,attendance,Darsga o'z vaqtida keldi,10,378,535,,
11757,82,2026-04-07,earn,homework,Uy vazifasi (52 ball),4,382,,492,
11758,82,2026-04-01,earn,attendance,Darsga o'z vaqtida keldi,10,392,536,,
11759,82,2026-04-03,earn,attendance,Darsga o'z vaqtida keldi,10,402,537,,
11760,82,2026-04-05,earn,homework,Uy vazifasi (84 ball),25,427,,494,
11761,82,2026-04-03,earn,activity,Darsdagi faollik / to'g'ri javob,5,432,537,,
11762,82,2026-04-06,earn,attendance,Darsga o'z vaqtida keldi,10,442,538,,
11763,82,2026-04-06,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,492,538,,
11764,82,2026-04-08,earn,attendance,Darsga o'z vaqtida keldi,10,502,539,,
11765,82,2026-04-10,earn,homework,Uy vazifasi (80 ball),20,522,,496,
11766,82,2026-04-10,earn,attendance,Darsga o'z vaqtida keldi,10,532,540,,
11767,82,2026-04-19,earn,homework,Uy vazifasi (58 ball),6,538,,497,
11768,82,2026-04-13,earn,attendance,Darsga o'z vaqtida keldi,10,548,541,,
11769,82,2026-04-15,earn,attendance,Darsga o'z vaqtida keldi,10,558,542,,
11770,82,2026-04-15,earn,activity,Darsdagi faollik / to'g'ri javob,10,568,542,,
11771,82,2026-04-17,earn,attendance,Darsga o'z vaqtida keldi,10,578,543,,
11772,82,2026-04-19,earn,homework,Uy vazifasi (74 ball),22,600,,499,
11773,82,2026-04-20,earn,attendance,Darsga o'z vaqtida keldi,10,610,544,,
11774,82,2026-04-21,earn,homework,Uy vazifasi (74 ball),14,624,,500,
11775,82,2026-04-22,earn,attendance,Darsga o'z vaqtida keldi,10,634,545,,
11776,82,2026-04-25,earn,homework,Uy vazifasi (87 ball),21,655,,501,
11777,82,2026-04-24,earn,attendance_late,Kechikdi (8 daq),4,659,546,,
11778,82,2026-04-25,earn,homework,Uy vazifasi (67 ball),13,672,,502,
11779,82,2026-04-27,earn,attendance,Darsga o'z vaqtida keldi,10,682,547,,
11780,82,2026-04-28,earn,homework,Uy vazifasi (82 ball),24,706,,503,
11781,82,2026-04-29,earn,attendance,Darsga o'z vaqtida keldi,10,716,548,,
11782,82,2026-05-01,earn,attendance_late,Kechikdi (12 daq),4,720,549,,
11783,82,2026-05-03,earn,homework,Uy vazifasi (80 ball),20,740,,505,
11784,82,2026-05-04,earn,attendance,Darsga o'z vaqtida keldi,10,750,550,,
11785,82,2026-05-09,earn,homework,Uy vazifasi (80 ball),9,759,,506,
11786,82,2026-05-06,earn,attendance,Darsga o'z vaqtida keldi,10,769,551,,
11787,82,2026-05-09,earn,homework,Uy vazifasi (85 ball),12,781,,507,
11788,82,2026-05-08,earn,attendance,Darsga o'z vaqtida keldi,10,791,552,,
11789,82,2026-05-15,earn,homework,Uy vazifasi (58 ball),10,801,,508,
11790,82,2026-05-11,earn,attendance,Darsga o'z vaqtida keldi,10,811,553,,
11791,82,2026-05-15,earn,homework,Uy vazifasi (81 ball),24,835,,509,
11792,82,2026-05-13,earn,attendance,Darsga o'z vaqtida keldi,10,845,554,,
11793,82,2026-05-15,earn,attendance,Darsga o'z vaqtida keldi,10,855,555,,
11794,82,2026-05-18,earn,attendance,Darsga o'z vaqtida keldi,10,865,556,,
11795,82,2026-05-19,earn,homework,Uy vazifasi (84 ball),16,881,,511,
11796,82,2026-05-18,earn,activity,Darsdagi faollik / to'g'ri javob,10,891,556,,
11797,82,2026-05-20,earn,attendance_late,Kechikdi (19 daq),4,895,557,,
11798,82,2026-05-22,earn,attendance,Darsga o'z vaqtida keldi,10,905,558,,
11799,82,2026-05-23,earn,homework,Uy vazifasi (80 ball),24,929,,513,
11800,82,2026-05-25,earn,attendance_late,Kechikdi (14 daq),4,933,559,,
11801,82,2026-05-29,earn,homework,Uy vazifasi (77 ball),23,956,,514,
11802,82,2026-05-25,spend,shop,Sotib oldi: Pizza kuponi,-250,706,,,Pizza kuponi
11803,82,2026-05-27,earn,attendance,Darsga o'z vaqtida keldi,10,716,560,,
11804,82,2026-05-30,earn,homework,Uy vazifasi (81 ball),16,732,,515,
11805,82,2026-05-29,earn,attendance,Darsga o'z vaqtida keldi,10,742,561,,
11806,82,2026-06-01,earn,homework,Uy vazifasi (77 ball),19,761,,516,
11807,82,2026-06-01,earn,attendance,Darsga o'z vaqtida keldi,10,771,562,,
11808,82,2026-06-01,earn,homework,Uy vazifasi (85 ball),17,788,,517,
11809,82,2026-06-03,earn,attendance,Darsga o'z vaqtida keldi,10,798,563,,
11810,82,2026-06-05,earn,homework,Uy vazifasi (87 ball),21,819,,518,
11811,82,2026-06-03,earn,activity,Darsdagi faollik / to'g'ri javob,10,829,563,,
11812,82,2026-06-05,earn,attendance,Darsga o'z vaqtida keldi,10,839,564,,
11813,82,2026-06-09,earn,homework,Uy vazifasi (82 ball),24,863,,519,
11814,82,2026-06-08,earn,attendance,Darsga o'z vaqtida keldi,10,873,565,,
11815,82,2026-06-08,earn,homework,Uy vazifasi (80 ball),16,889,,520,
11816,82,2026-06-10,earn,attendance,Darsga o'z vaqtida keldi,10,899,566,,
11817,82,2026-06-12,earn,attendance_late,Kechikdi (24 daq),4,903,567,,
11818,82,2026-06-13,earn,homework,Uy vazifasi (86 ball),17,920,,521,
11819,82,2026-06-15,earn,attendance,Darsga o'z vaqtida keldi,10,930,568,,
11820,82,2026-06-19,earn,homework,Uy vazifasi (78 ball),15,945,,522,
11821,82,2026-06-17,earn,attendance,Darsga o'z vaqtida keldi,10,955,569,,
11822,82,2026-06-18,earn,homework,Uy vazifasi (87 ball),17,972,,523,
11823,82,2026-06-19,earn,attendance,Darsga o'z vaqtida keldi,10,982,570,,
11824,82,2026-06-20,earn,homework,Uy vazifasi (86 ball),17,999,,524,
11825,82,2026-06-22,earn,attendance,Darsga o'z vaqtida keldi,10,1009,571,,
11826,82,2026-06-24,earn,attendance,Darsga o'z vaqtida keldi,10,1019,572,,
11827,82,2026-06-26,earn,homework,Uy vazifasi (80 ball),24,1043,,526,
11828,82,2026-06-24,earn,activity,Darsdagi faollik / to'g'ri javob,5,1048,572,,
11829,82,2026-06-26,earn,attendance,Darsga o'z vaqtida keldi,10,1058,573,,
11830,82,2026-06-26,earn,homework,Uy vazifasi (71 ball),10,1068,,527,
11831,82,2026-06-26,spend,shop,Sotib oldi: Termokruzhka,-380,688,,,Termokruzhka
11832,82,2026-06-29,earn,attendance,Darsga o'z vaqtida keldi,10,698,574,,
11833,82,2026-07-03,earn,homework,Uy vazifasi (80 ball),20,718,,528,
11834,82,2026-07-01,earn,attendance,Darsga o'z vaqtida keldi,10,728,575,,
11835,82,2026-07-03,earn,homework,Uy vazifasi (86 ball),17,745,,529,
11836,82,2026-07-03,earn,attendance,Darsga o'z vaqtida keldi,10,755,576,,
11837,82,2026-07-07,earn,homework,Uy vazifasi (88 ball),13,768,,530,
11838,82,2026-07-06,earn,attendance,Darsga o'z vaqtida keldi,10,778,577,,
11839,82,2026-07-06,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,828,577,,
11840,82,2026-07-07,earn,homework,Uy vazifasi (80 ball),24,852,,531,
11841,82,2026-07-06,earn,activity,Darsdagi faollik / to'g'ri javob,5,857,577,,
11842,82,2026-07-08,earn,attendance,Darsga o'z vaqtida keldi,10,867,578,,
11843,82,2026-07-10,earn,attendance,Darsga o'z vaqtida keldi,10,877,579,,
11844,82,2026-07-10,earn,homework,Uy vazifasi (72 ball),14,891,,532,
11845,82,2026-07-13,earn,attendance_late,Kechikdi (22 daq),4,895,580,,
11846,82,2026-07-13,earn,homework,Uy vazifasi (88 ball),22,917,,533,
11847,82,2026-07-15,earn,attendance,Darsga o'z vaqtida keldi,10,927,581,,
11848,82,2026-07-16,earn,homework,Uy vazifasi (82 ball),12,939,,534,
11849,82,2026-07-17,earn,attendance,Darsga o'z vaqtida keldi,10,949,582,,
11850,82,2026-07-18,earn,homework,Uy vazifasi (76 ball),15,964,,535,
